,Lat,Long,Venue_Type,Venue_Name,Created_On,latlong,Country
1057,43.20236826,27.91633487,shopping,Party Land,1588605623,"(43.20236826, 27.91633487)",BG
1058,10.07945615,-84.47318494,atm,Exchange $₡₿,1588305752,"(10.07945615, -84.47318494)",CR
1059,30.21432476,75.09396136,shopping,DARSHAN KUMAR NARESH KUMAR,1588354554,"(30.21432476, 75.09396136)",IN
1060,30.21446846,75.09397209,shopping,DKNK,1588354694,"(30.21446846, 75.09397209)",IN
1061,30.230293300000003,75.09578526,shopping,DARSHAN KUMAR NARESH KUMAR,1588355019,"(30.230293300000003, 75.09578526)",IN
1062,30.23017279,75.09557068,shopping,DKNK,1588355059,"(30.23017279, 75.09557068)",IN
1063,30.21989666,75.08923531,shopping,DARSHAN KUMAR NARESH KUMAR,1588355223,"(30.21989666, 75.08923531)",IN
1064,30.22021186,75.08923531,shopping,DKNK,1588355256,"(30.22021186, 75.08923531)",IN
1065,30.21424595,75.09402573,default,MAHESHWARI,1588355565,"(30.21424595, 75.09402573)",IN
1066,48.83141535,16.40217483,default,POLI-CARS,1588681943,"(48.83141535, 16.40217483)",CZ
1067,49.56981129,0.9446418284999999,default,Pavilly Lavage,1588687656,"(49.56981129, 0.9446418284999999)",FR
1068,37.19504001,40.59109211,shopping,mardinbilişim,1588368319,"(37.19504001, 40.59109211)",TR
1069,10.39812736,-75.52139282,grocery,Detodito,1588724300,"(10.39812736, -75.52139282)",CO
1070,10.39414899,-75.51916122,default,Ednas Ship Chandler,1588728055,"(10.39414899, -75.51916122)",CO
1071,40.28531632,-74.56402123,atm,Bitcoin ATM,1588860184,"(40.28531632, -74.56402123)",US
1072,45.33134704,14.44609344,default,International company marine & hotel resort,1588862660,"(45.33134704, 14.44609344)",HR
1073,1.3432881319999999,103.7760079,default,Economics Tuition in Bukit Timah Singapore | JC Economics Education Centre Pte Ltd,1588863648,"(1.3432881319999999, 103.7760079)",SG
1074,46.1929255,7.338142991000001,nightlife,Bar Le Barlouca,1588906315,"(46.1929255, 7.338142991000001)",CH
1075,44.49236502,11.32566512,default,Ambulatorio Veterinario Guidotti,1588951430,"(44.49236502, 11.32566512)",IT
1076,28.47347295,-81.36572778,food,Grassdogs LLC,1588964116,"(28.47347295, -81.36572778)",US
1077,4.7161151210000005,-74.10905421,sports,La Tienda del Pana,1589347616,"(4.7161151210000005, -74.10905421)",CO
1078,43.08208516,25.63211739,food,Doner and Burger Express,1589369964,"(43.08208516, 25.63211739)",BG
1079,51.04150858,2.37452209,default,Céline Gasperini Psychologue,1589030246,"(51.04150858, 2.37452209)",FR
1080,36.84014619,-2.464247346,food,Milestone Hamburgueseria,1589127190,"(36.84014619, -2.464247346)",ES
1081,46.04649632,14.51744556,default,Iccounting Slovenia,1589200687,"(46.04649632, 14.51744556)",SI
1082,46.05586708,14.50944722,default,ID Factory hair group Ladies only,1589201244,"(46.05586708, 14.50944722)",SI
1083,46.05580008,14.50944185,default,ID Factory hair group Unisex - Barber,1589201120,"(46.05580008, 14.50944185)",SI
1084,46.07869352,14.48410034,cafe,Zvezda,1589201643,"(46.07869352, 14.48410034)",SI
1085,-31.32838273,-64.26624835,food,Los Terneros,1589228489,"(-31.32838273, -64.26624835)",AR
1086,-22.42955507,-46.84009194,default,Nectho,1589254362,"(-22.42955507, -46.84009194)",BR
1087,22.30095892,114.1742027,atm,Easy Coin HK,1589272870,"(22.30095892, 114.1742027)",HK
1088,45.95591234,14.73734379,default,Računalniški mojster,1589275605,"(45.95591234, 14.73734379)",SI
1089,41.11216566,1.142283082,food,La Pepa Chuches,1589285311,"(41.11216566, 1.142283082)",ES
1090,46.24431751,15.259296300000003,shopping,InfinitiCUP online store,1589296453,"(46.24431751, 15.259296300000003)",SI
1091,46.00223084,8.949587345,shopping,Orologeria Somazzi,1589296794,"(46.00223084, 8.949587345)",CH
1092,43.89910614,-78.91815305,default,Sheridan Home Improvements,1589304309,"(43.89910614, -78.91815305)",CA
1093,42.86100801,25.32480597,shopping,Vesta V i S,1589370739,"(42.86100801, 25.32480597)",BG
1094,42.15843287,24.73887205,shopping,Vesta V i S,1589370329,"(42.15843287, 24.73887205)",BG
1095,42.479998200000004,26.51373267,default,SDK,1589371077,"(42.479998200000004, 26.51373267)",BG
1096,46.25296472,14.45582449,transport,Avtoservis Selan,1589371328,"(46.25296472, 14.45582449)",SI
1097,46.019797499999996,14.54229891,cafe,Coffee shop P,1589527617,"(46.019797499999996, 14.54229891)",SI
1098,36.7173523,-4.421144128,default,PM Abogados,1589653233,"(36.7173523, -4.421144128)",ES
1099,46.07525136,6.564878225,shopping,CITADEL Vault,1589811913,"(46.07525136, 6.564878225)",FR
1100,20.02083498,-75.80420494,lodging,Casa Piñol,1589808399,"(20.02083498, -75.80420494)",CU
